data fato,cidade,ocorrencias,vitimas_total,idade_media_vitima,furtos,roubos,homicidios,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa,vento_velocidade
2024-06-03,passo fundo,52,47.0,42.17391304347826,7,0,1,0.0,18.4,13.6,16.0,83.4,3.3
2024-06-04,passo fundo,48,39.0,40.91891891891892,17,0,0,0.0,19.6,6.4,13.0,86.5,3.6
2024-06-05,passo fundo,65,67.0,36.2,10,1,0,0.0,25.7,10.0,17.85,79.1,3.1
2024-06-06,passo fundo,45,43.0,38.75,8,1,0,0.0,26.4,13.9,20.15,73.5,2.3
2024-06-07,passo fundo,50,43.0,42.333333333333336,8,0,1,0.0,25.8,14.5,20.15,70.5,2.2
2024-06-08,passo fundo,54,47.0,40.38095238095238,12,4,0,0.0,25.4,14.3,19.85,73.8,2.7
2024-06-09,passo fundo,44,34.0,38.54545454545455,5,1,0,0.0,26.6,14.7,20.65,73.6,4.9
2024-06-10,passo fundo,45,41.0,41.8421052631579,2,2,0,0.0,27.5,16.5,22.0,68.7,4.2
2024-06-11,passo fundo,50,38.0,40.8,9,1,1,0.0,27.9,16.5,22.2,70.0,2.5
2024-06-12,passo fundo,49,44.0,39.2093023255814,10,1,1,0.0,26.5,14.8,20.65,68.1,2.6
2024-06-13,passo fundo,39,34.0,39.12903225806452,6,1,0,0.0,27.3,13.8,20.55,65.9,4.4
2024-06-14,passo fundo,35,31.0,44.10344827586207,6,4,0,0.0,28.0,15.7,21.85,56.8,4.9
2024-06-15,passo fundo,38,35.0,41.06060606060606,6,0,1,0.0,24.2,18.4,21.299999999999997,75.0,3.1
2024-06-16,passo fundo,33,27.0,37.44,9,1,0,41.8,19.0,17.1,18.05,95.0,2.7
2024-06-17,passo fundo,34,27.0,39.833333333333336,5,2,0,29.8,19.3,17.0,18.15,95.9,3.0
2024-06-18,passo fundo,36,34.0,36.18181818181818,7,1,1,48.4,20.1,13.6,16.85,93.5,3.6
2024-06-19,passo fundo,43,43.0,37.425,10,0,0,11.6,21.4,14.9,18.15,83.2,3.3
2024-06-20,passo fundo,38,34.0,38.55172413793103,7,0,0,35.6,17.9,16.1,17.0,92.1,3.8
2024-06-21,passo fundo,42,35.0,44.125,5,0,1,11.2,20.8,13.9,17.35,84.1,4.5
2024-06-22,passo fundo,43,47.0,41.69444444444444,4,1,0,0.0,25.3,14.2,19.75,75.9,4.3
2024-06-23,passo fundo,41,43.0,38.48571428571429,6,0,0,0.0,24.5,16.6,20.55,71.8,4.5
2024-06-24,passo fundo,38,27.0,42.11538461538461,6,0,0,47.4,21.0,13.5,17.25,94.8,2.9
2024-06-25,passo fundo,31,24.0,39.91304347826087,3,1,0,3.4,10.8,7.4,9.100000000000001,88.4,3.9
2024-06-26,passo fundo,35,30.0,38.25,7,0,1,30.2,12.3,7.7,10.0,93.2,2.5
2024-06-27,passo fundo,36,29.0,38.857142857142854,5,1,0,0.0,15.1,3.7,9.4,81.7,1.5
2024-06-28,passo fundo,43,31.0,41.0,10,1,0,0.0,13.0,6.5,9.75,89.0,1.9
2024-06-29,passo fundo,32,33.0,39.08,8,0,0,0.2,10.8,3.0,6.9,77.9,1.8
2024-06-30,passo fundo,24,27.0,44.72727272727273,5,2,1,0.0,11.3,-0.9,5.2,63.8,0.6
2024-07-01,passo fundo,48,44.0,40.595238095238095,6,0,0,0.0,18.1,1.1,9.600000000000001,57.5,1.9
2024-07-02,passo fundo,49,41.0,36.794871794871796,5,0,0,0.0,22.0,5.0,13.5,58.5,3.1
2024-07-03,passo fundo,34,24.0,37.18181818181818,3,0,0,0.0,22.3,9.7,16.0,77.2,1.6
2024-07-04,passo fundo,40,35.0,40.0,8,2,0,0.0,25.5,13.8,19.65,77.4,2.1
2024-07-05,passo fundo,37,31.0,33.857142857142854,6,0,0,0.0,14.0,10.0,12.0,91.8,3.4
2024-07-06,passo fundo,22,19.0,37.8421052631579,7,1,1,1.4,11.6,5.9,8.75,87.8,2.7
2024-07-07,passo fundo,21,17.0,37.93333333333333,6,1,0,11.4,8.5,6.6,7.55,96.7,3.0
2024-07-08,passo fundo,57,46.0,40.0,9,0,0,2.6,7.9,5.0,6.45,95.1,3.4
2024-07-09,passo fundo,25,27.0,38.608695652173914,1,0,0,0.0,6.0,4.9,5.45,95.4,3.4
2024-07-10,passo fundo,58,58.0,36.86538461538461,7,0,1,9.2,6.8,4.3,5.55,96.0,1.6
2024-07-11,passo fundo,33,31.0,38.19230769230769,4,1,0,3.0,8.7,4.8,6.75,93.3,1.0
2024-07-12,passo fundo,33,28.0,41.51851851851852,5,0,0,5.4,10.2,4.6,7.3999999999999995,87.5,2.2
2024-07-13,passo fundo,25,24.0,39.1,4,0,0,0.0,12.7,5.7,9.2,91.6,3.4
2024-07-14,passo fundo,27,27.0,37.083333333333336,8,0,1,24.8,13.0,8.9,10.95,96.0,2.1
2024-07-15,passo fundo,55,49.0,44.46666666666667,8,2,0,2.8,15.8,9.3,12.55,88.0,3.4
2024-07-16,passo fundo,34,30.0,39.38461538461539,5,0,0,0.0,18.4,10.7,14.549999999999999,84.1,3.6
2024-07-17,passo fundo,45,43.0,43.2,13,0,0,0.0,17.6,11.7,14.65,86.7,2.4
2024-07-18,passo fundo,44,33.0,45.645161290322584,11,2,0,0.0,21.3,7.3,14.3,86.0,1.8
2024-07-19,passo fundo,39,34.0,42.111111111111114,3,0,1,0.0,24.6,9.5,17.05,75.9,1.4
2024-07-20,passo fundo,35,32.0,42.9,5,0,0,0.0,22.0,12.1,17.05,71.9,1.5
2024-07-21,passo fundo,50,49.0,42.325,5,0,0,0.0,24.3,11.0,17.65,75.2,2.7
2024-07-22,passo fundo,42,38.0,36.4,2,1,0,0.0,24.0,10.6,17.3,71.5,0.7
2024-07-23,passo fundo,38,37.0,42.1764705882353,3,0,0,0.0,24.8,12.2,18.5,66.9,2.3
2024-07-24,passo fundo,35,31.0,41.666666666666664,6,0,0,0.0,25.4,10.4,17.9,66.4,2.3
2024-07-25,passo fundo,45,39.0,34.2,4,0,0,0.0,24.9,12.6,18.75,64.0,2.6
2024-07-26,passo fundo,42,35.0,39.96969696969697,6,1,0,0.0,25.2,15.1,20.15,65.5,1.6
2024-07-27,passo fundo,50,50.0,41.11363636363637,8,3,0,0.0,20.9,15.9,18.4,72.8,2.6
2024-07-28,passo fundo,37,35.0,35.90909090909091,5,2,0,2.6,20.1,13.5,16.8,85.1,1.9
2024-07-29,passo fundo,29,26.0,40.608695652173914,3,3,0,5.4,15.5,9.9,12.7,93.3,3.6
2024-07-30,passo fundo,42,39.0,35.75,4,1,0,0.0,18.0,7.2,12.6,81.2,4.1
2024-07-31,passo fundo,35,26.0,39.5,2,0,0,0.0,21.0,9.3,15.15,77.9,3.8
2024-08-01,passo fundo,50,52.0,38.34782608695652,5,3,1,0.0,24.7,12.5,18.6,77.0,4.5
2024-08-02,passo fundo,51,47.0,41.38636363636363,11,2,1,0.0,25.0,13.8,19.4,74.8,4.6
2024-08-03,passo fundo,38,37.0,42.5625,2,2,0,0.0,26.4,15.1,20.75,68.0,4.5
2024-08-04,passo fundo,40,39.0,38.65714285714286,6,2,1,1.0,21.8,17.1,19.450000000000003,75.0,2.0
2024-08-05,passo fundo,63,61.0,40.264150943396224,13,0,1,21.2,24.1,15.4,19.75,83.0,4.1
2024-08-06,passo fundo,40,44.0,39.8974358974359,8,0,1,2.2,25.7,16.5,21.1,75.8,3.6
2024-08-07,passo fundo,42,34.0,39.84375,4,0,0,0.0,20.8,14.5,17.65,80.3,3.2
2024-08-08,passo fundo,47,45.0,38.073170731707314,10,0,0,26.4,15.2,12.8,14.0,96.3,1.6
2024-08-09,passo fundo,36,28.0,41.84615384615385,5,0,0,0.8,8.4,3.3,5.85,85.8,2.6
2024-08-10,passo fundo,30,28.0,40.25,3,2,0,0.0,11.4,3.7,7.550000000000001,84.5,1.4
2024-08-11,passo fundo,30,29.0,36.0,6,1,0,0.0,14.0,2.1,8.05,81.8,2.5
2024-08-12,passo fundo,44,35.0,38.666666666666664,4,1,0,0.0,10.9,2.6,6.75,70.4,2.6
2024-08-13,passo fundo,28,30.0,45.55555555555556,5,0,0,0.0,14.6,0.1,7.35,63.4,1.8
2024-08-14,passo fundo,44,44.0,45.89473684210526,6,0,0,0.0,21.8,5.2,13.5,56.7,1.9
2024-08-15,passo fundo,51,47.0,41.02272727272727,7,1,3,0.0,24.9,9.4,17.15,58.6,2.4
2024-08-16,passo fundo,51,48.0,46.41860465116279,5,1,0,0.0,27.1,13.5,20.3,62.3,2.2
2024-08-17,passo fundo,44,40.0,37.473684210526315,4,0,0,0.0,28.1,16.8,22.450000000000003,60.3,2.6
2024-08-18,passo fundo,30,23.0,39.15,3,0,1,0.0,29.5,18.2,23.85,55.0,2.8
2024-08-19,passo fundo,38,36.0,41.088235294117645,4,0,0,0.0,30.0,16.4,23.2,54.0,2.9
2024-08-20,passo fundo,31,25.0,36.44,2,0,0,1.8,25.1,17.0,21.05,79.8,2.4
2024-08-21,passo fundo,41,38.0,36.833333333333336,2,1,1,0.2,26.1,15.4,20.75,75.8,5.3
2024-08-22,passo fundo,37,38.0,44.6,6,2,0,0.0,23.0,16.4,19.7,77.2,3.5
2024-08-23,passo fundo,34,31.0,42.225806451612904,5,2,0,41.6,13.6,9.4,11.5,95.0,2.1
2024-08-24,passo fundo,38,30.0,40.4,5,0,0,13.0,11.6,6.8,9.2,83.5,2.1
2024-08-25,passo fundo,39,39.0,40.666666666666664,3,0,0,0.0,11.2,1.7,6.449999999999999,74.9,1.5
2024-08-26,passo fundo,40,42.0,42.74285714285714,4,0,1,0.0,14.1,0.9,7.5,71.1,0.6
2024-08-27,passo fundo,30,26.0,38.72,4,0,0,0.0,18.6,2.1,10.350000000000001,61.6,1.2
2024-08-28,passo fundo,41,37.0,45.696969696969695,9,0,0,0.4,19.3,9.1,14.2,65.7,3.2
2024-08-29,passo fundo,42,40.0,37.810810810810814,6,0,0,0.0,21.6,12.6,17.1,72.5,2.8
2024-08-30,passo fundo,41,31.0,35.392857142857146,5,0,1,0.0,27.5,13.3,20.4,68.0,2.4
2024-08-31,passo fundo,40,33.0,36.46666666666667,3,3,0,0.0,26.1,16.0,21.05,69.3,2.4
2024-09-01,passo fundo,51,53.0,38.56818181818182,7,0,0,2.2,21.3,11.9,16.6,85.3,2.8
2024-09-02,passo fundo,51,50.0,42.74418604651163,11,0,0,0.2,20.3,7.5,13.9,76.7,0.9
2024-09-03,passo fundo,34,40.0,41.03333333333333,4,1,0,0.0,25.8,8.0,16.9,64.3,2.1
2024-09-04,passo fundo,36,33.0,42.645161290322584,7,0,0,0.0,25.9,14.0,19.95,81.0,3.7
2024-09-05,passo fundo,32,31.0,39.464285714285715,6,0,0,26.0,15.7,8.8,12.25,78.5,3.5
2024-09-06,passo fundo,41,41.0,41.63157894736842,3,2,0,0.0,21.1,6.5,13.8,75.1,3.5
2024-09-07,passo fundo,38,41.0,39.15151515151515,5,2,0,0.0,25.7,11.7,18.7,78.8,3.0
2024-09-08,passo fundo,48,46.0,37.404761904761905,4,2,0,0.0,30.3,16.6,23.450000000000003,68.9,3.0
2024-09-09,passo fundo,59,50.0,43.27272727272727,9,1,0,0.0,30.2,17.9,24.049999999999997,61.0,2.7
2024-09-10,passo fundo,44,42.0,34.72222222222222,5,0,0,0.0,27.7,18.9,23.299999999999997,58.9,2.1
2024-09-11,passo fundo,44,44.0,36.78378378378378,4,2,1,0.0,28.6,18.4,23.5,59.0,3.1
2024-09-12,passo fundo,42,42.0,41.27777777777778,7,2,0,0.0,24.1,18.5,21.3,72.9,3.2
2024-09-13,passo fundo,37,32.0,43.096774193548384,6,1,1,27.8,20.5,15.3,17.9,91.5,3.8
2024-09-14,passo fundo,46,44.0,39.53658536585366,8,1,1,8.6,20.7,14.2,17.45,85.3,2.2
2024-09-15,passo fundo,37,37.0,33.0,3,2,0,0.0,16.5,8.7,12.6,81.7,3.8
2024-09-16,passo fundo,53,52.0,38.666666666666664,5,2,0,0.0,21.8,11.4,16.6,69.3,3.8
2024-09-17,passo fundo,63,59.0,34.59649122807018,5,2,0,0.0,21.7,11.3,16.5,73.1,3.8
2024-09-18,passo fundo,51,46.0,39.55555555555556,6,3,0,0.0,24.2,10.4,17.3,65.2,3.5
2024-09-19,passo fundo,43,36.0,42.205882352941174,6,0,0,0.0,21.5,13.9,17.7,81.5,5.4
2024-09-20,passo fundo,41,42.0,35.60526315789474,5,3,1,30.0,20.6,15.2,17.9,90.2,3.8
2024-09-21,passo fundo,47,41.0,40.94871794871795,8,3,0,17.2,26.3,12.7,19.5,77.9,2.4
2024-09-22,passo fundo,37,36.0,39.666666666666664,5,2,0,0.0,28.5,15.1,21.8,77.4,3.1
2024-09-23,passo fundo,52,50.0,39.28888888888889,4,0,0,0.0,30.3,19.5,24.9,76.6,3.0
2024-09-24,passo fundo,44,42.0,41.0,5,1,0,0.0,30.0,20.3,25.15,74.6,4.0
2024-09-25,passo fundo,45,36.0,41.457142857142856,9,0,0,0.0,29.2,20.8,25.0,74.6,2.8
2024-09-26,passo fundo,34,26.0,45.34615384615385,3,1,0,10.0,21.6,17.4,19.5,93.6,3.2
2024-09-27,passo fundo,53,48.0,38.84090909090909,5,1,1,18.6,20.4,13.8,17.1,83.9,2.2
2024-09-28,passo fundo,38,30.0,41.48148148148148,6,1,0,0.0,23.9,10.6,17.25,70.3,2.8
2024-09-29,passo fundo,31,32.0,42.2962962962963,2,3,2,0.0,29.8,12.8,21.3,63.8,3.3
2024-09-30,passo fundo,33,36.0,33.10344827586207,4,2,0,0.0,30.2,14.4,22.3,63.5,4.7
2024-10-01,passo fundo,45,39.0,35.93939393939394,3,0,0,0.0,31.7,18.5,25.1,66.0,5.1
2024-10-02,passo fundo,47,45.0,40.666666666666664,8,1,0,76.6,19.2,16.0,17.6,94.2,3.2
2024-10-03,passo fundo,64,69.0,38.983333333333334,11,1,0,6.4,18.0,8.9,13.45,77.2,4.1
2024-10-04,passo fundo,52,56.0,42.87755102040816,7,1,0,0.0,23.3,8.5,15.9,73.6,3.6
2024-10-05,passo fundo,37,36.0,38.51428571428571,8,2,0,0.0,26.4,10.6,18.5,67.3,3.7
2024-10-06,passo fundo,48,50.0,40.18421052631579,10,0,0,0.0,26.7,14.5,20.6,68.9,2.9
2024-10-07,passo fundo,35,37.0,42.516129032258064,9,1,0,0.0,19.6,15.5,17.55,86.8,4.0
2024-10-08,passo fundo,40,38.0,49.611111111111114,8,1,0,8.6,18.2,15.8,17.0,93.3,2.0
2024-10-09,passo fundo,35,35.0,42.0,7,0,1,26.0,17.8,15.5,16.65,94.3,4.0
2024-10-10,passo fundo,51,43.0,44.7027027027027,6,1,0,19.5,20.05,15.2,17.625,87.3,3.975
2024-10-11,passo fundo,52,48.0,43.93181818181818,9,1,1,13.0,22.3,14.9,18.6,81.63333333333333,3.95
2024-10-12,passo fundo,58,62.0,38.629629629629626,11,1,1,6.5,24.55,14.600000000000001,19.575,75.96666666666667,3.925
2024-10-13,passo fundo,44,45.0,45.78947368421053,9,1,2,0.0,26.8,14.3,20.55,70.3,3.9
2024-10-14,passo fundo,41,40.0,44.94444444444444,7,0,0,0.0,25.1,15.2,20.15,73.4,4.6
2024-10-15,passo fundo,52,45.0,40.68181818181818,13,4,0,0.0,20.5,15.3,17.9,87.5,3.6
2024-10-16,passo fundo,48,50.0,38.58139534883721,7,1,0,0.0,25.0,15.6,20.3,72.3,1.4
2024-10-17,passo fundo,54,49.0,43.5531914893617,5,2,0,0.0,29.3,14.4,21.85,67.4,2.5
2024-10-18,passo fundo,69,61.0,37.74576271186441,6,0,0,0.0,21.7,14.3,18.0,83.5,2.7
2024-10-19,passo fundo,50,51.0,38.297872340425535,10,2,0,0.4,24.0,14.4,19.2,72.9,3.0
2024-10-20,passo fundo,47,47.0,37.72093023255814,10,2,0,0.0,27.0,13.3,20.15,69.5,4.3
2024-10-21,passo fundo,57,56.0,40.020833333333336,7,0,0,0.0,28.0,16.2,22.1,70.3,3.8
2024-10-22,passo fundo,30,32.0,38.629629629629626,4,1,0,0.0,31.3,18.9,25.1,69.7,2.9
2024-10-23,passo fundo,47,43.0,40.53658536585366,5,1,0,0.0,27.7,21.9,24.799999999999997,79.8,3.4
2024-10-24,passo fundo,46,48.0,38.285714285714285,7,1,0,0.0,28.7,19.7,24.2,88.2,4.5
2024-10-25,passo fundo,55,52.0,38.541666666666664,9,2,0,37.4,23.8,14.0,18.9,80.3,2.7
2024-10-26,passo fundo,46,47.0,36.951219512195124,6,2,0,0.0,22.0,11.1,16.55,64.3,2.5
2024-10-27,passo fundo,44,39.0,38.63636363636363,9,0,0,0.0,26.7,9.7,18.2,60.4,3.5
2024-10-28,passo fundo,44,44.0,38.666666666666664,4,1,0,0.0,29.9,14.4,22.15,61.7,3.4
2024-10-29,passo fundo,33,29.0,45.19230769230769,4,0,0,0.0,29.9,15.9,22.9,61.1,2.2
2024-10-30,passo fundo,51,52.0,38.0,8,1,0,0.0,31.2,17.0,24.1,64.1,3.1
2024-10-31,passo fundo,34,30.0,40.48,7,0,0,0.0,30.3,17.3,23.8,62.1,4.8
2024-11-01,passo fundo,60,53.0,40.0,12,3,0,0.0,30.8,16.1,23.450000000000003,56.8,4.5
2024-11-02,passo fundo,30,29.0,42.24,2,2,0,0.0,24.7,18.5,21.6,83.5,3.8
2024-11-03,passo fundo,46,42.0,39.19512195121951,4,3,0,13.6,25.4,18.7,22.049999999999997,85.8,4.4
2024-11-04,passo fundo,43,45.0,40.61538461538461,2,1,0,0.6,28.7,16.3,22.5,72.4,3.9
2024-11-05,passo fundo,51,46.0,41.22222222222222,14,0,0,0.0,30.4,18.9,24.65,73.1,3.3
2024-11-06,passo fundo,48,48.0,38.61904761904762,3,2,0,0.0,30.9,20.0,25.45,80.4,3.5
2024-11-07,passo fundo,43,42.0,36.44736842105263,6,2,1,5.0,26.8,18.0,22.4,81.7,2.4
2024-11-08,passo fundo,53,50.0,42.91304347826087,12,1,1,1.0,22.5,16.6,19.55,81.4,4.6
2024-11-09,passo fundo,35,29.0,35.80769230769231,4,1,1,0.0,24.8,10.8,17.8,67.5,3.4
2024-11-10,passo fundo,44,40.0,39.743589743589745,6,1,0,0.0,31.3,13.8,22.55,60.5,3.8
2024-11-11,passo fundo,36,32.0,44.724137931034484,5,0,0,0.0,33.2,16.9,25.05,61.2,3.1
2024-11-12,passo fundo,46,40.0,38.4054054054054,9,3,0,3.6,21.0,12.9,16.95,63.8,2.8
2024-11-13,passo fundo,57,52.0,39.76,4,2,0,0.0,23.5,9.3,16.4,51.6,1.8
2024-11-14,passo fundo,51,55.0,40.95744680851064,5,1,0,0.0,27.6,12.2,19.9,53.4,3.0
2024-11-15,passo fundo,42,42.0,40.96969696969697,4,0,1,0.0,29.5,16.2,22.85,59.9,4.1
2024-11-16,passo fundo,42,40.0,39.972972972972975,6,2,0,0.0,32.8,17.4,25.099999999999998,57.0,3.8
2024-11-17,passo fundo,48,49.0,35.333333333333336,5,2,0,0.0,34.0,18.8,26.4,56.5,3.4
2024-11-18,passo fundo,53,42.0,41.3,8,1,2,0.0,31.8,20.4,26.1,66.0,2.7
2024-11-19,passo fundo,36,30.0,41.0,6,0,0,3.2,23.5,19.1,21.3,88.1,3.7
2024-11-20,passo fundo,33,31.0,41.51851851851852,5,0,0,10.0,20.8,19.1,19.950000000000003,92.8,2.8
2024-11-21,passo fundo,38,35.0,39.42424242424242,5,0,0,0.8,23.6,14.8,19.200000000000003,83.1,4.7
2024-11-22,passo fundo,37,32.0,41.3125,4,1,0,0.6,24.4,17.7,21.049999999999997,82.0,3.6
2024-11-23,passo fundo,46,44.0,35.829268292682926,4,2,0,0.0,28.5,15.9,22.2,70.4,3.5
2024-11-24,passo fundo,37,34.0,34.74193548387097,9,0,0,0.0,30.2,15.8,23.0,60.5,3.9
2024-11-25,passo fundo,47,44.0,35.48780487804878,6,0,0,0.0,31.0,16.0,23.5,57.5,4.0
2024-11-26,passo fundo,44,44.0,44.15384615384615,9,2,0,0.0,30.7,20.4,25.549999999999997,56.2,2.9
2024-11-27,passo fundo,40,38.0,42.08571428571429,11,0,0,0.0,32.3,20.2,26.25,68.7,2.6
2024-11-28,passo fundo,45,34.0,41.38235294117647,9,1,0,27.4,25.0,19.0,22.0,88.0,2.6
2024-11-29,passo fundo,52,49.0,40.395348837209305,5,1,0,2.0,29.7,19.5,24.6,79.2,2.6
2024-11-30,passo fundo,36,33.0,39.03333333333333,7,1,0,0.0,30.7,18.6,24.65,72.1,3.1
2024-12-01,passo fundo,43,41.0,34.7027027027027,10,1,0,0.0,33.1,19.2,26.15,70.4,5.6
2024-12-02,passo fundo,43,40.0,41.625,6,1,0,33.2,27.4,18.1,22.75,91.8,2.2
2024-12-03,passo fundo,46,42.0,46.31707317073171,7,0,0,1.4,24.8,14.0,19.4,67.4,2.6
2024-12-04,passo fundo,57,55.0,41.80769230769231,8,3,0,0.0,29.2,13.8,21.5,67.0,3.2
2024-12-05,passo fundo,47,42.0,39.65853658536585,6,0,0,0.0,31.8,15.8,23.8,64.9,3.1
2024-12-06,passo fundo,45,42.0,38.39473684210526,7,2,0,0.0,31.2,19.2,25.2,74.1,4.7
2024-12-07,passo fundo,37,31.0,38.63333333333333,6,2,0,65.2,21.1,18.3,19.700000000000003,95.2,3.1
2024-12-08,passo fundo,43,37.0,44.088235294117645,7,1,0,15.4,17.6,14.4,16.0,90.3,4.9
2024-12-09,passo fundo,36,32.0,44.03333333333333,4,0,0,0.0,22.3,13.6,17.95,88.9,3.3
2024-12-10,passo fundo,56,42.0,38.45238095238095,9,0,0,4.6,25.8,15.2,20.5,82.8,1.9
2024-12-11,passo fundo,57,52.0,39.354166666666664,6,0,0,0.2,28.6,16.0,22.3,70.0,3.0
2024-12-12,passo fundo,49,43.0,42.92857142857143,11,2,0,0.0,29.5,17.1,23.3,67.3,3.7
2024-12-13,passo fundo,48,44.0,41.325581395348834,3,0,0,0.0,28.2,18.0,23.1,79.5,3.7
2024-12-14,passo fundo,37,34.0,40.55882352941177,9,2,0,39.8,24.9,17.2,21.049999999999997,90.5,2.6
2024-12-15,passo fundo,40,44.0,34.48571428571429,5,0,0,5.4,22.9,16.6,19.75,80.7,3.1
2024-12-16,passo fundo,36,35.0,37.78787878787879,5,0,0,0.4,22.3,14.2,18.25,88.9,2.6
2024-12-17,passo fundo,41,43.0,36.44736842105263,3,1,1,12.2,24.4,13.7,19.049999999999997,79.2,2.0
2024-12-18,passo fundo,49,42.0,42.15,5,0,0,0.0,29.3,15.5,22.4,64.7,3.4
2024-12-19,passo fundo,40,38.0,40.44117647058823,3,0,0,0.0,24.8,17.8,21.3,84.1,3.0
2024-12-20,passo fundo,55,56.0,42.16,4,1,0,25.0,27.5,17.5,22.5,79.2,2.5
2024-12-21,passo fundo,40,40.0,36.30555555555556,4,2,0,0.0,30.2,17.2,23.7,68.8,2.8
2024-12-22,passo fundo,42,41.0,41.64705882352941,3,0,0,0.0,21.5,17.1,19.3,84.1,4.3
2024-12-23,passo fundo,49,53.0,40.24444444444445,8,0,0,0.2,27.4,13.2,20.299999999999997,69.3,2.9
2024-12-24,passo fundo,28,23.0,40.19047619047619,4,1,0,0.0,29.9,16.1,23.0,70.4,3.7
2024-12-25,passo fundo,34,34.0,43.107142857142854,5,1,0,13.8,25.1,17.3,21.200000000000003,76.4,2.4
2024-12-26,passo fundo,38,33.0,40.172413793103445,1,0,0,0.2,24.9,10.5,17.7,61.5,1.5
2024-12-27,passo fundo,30,29.0,41.18518518518518,3,0,0,0.0,26.4,12.7,19.549999999999997,58.6,1.5
2024-12-28,passo fundo,31,23.0,41.30434782608695,10,1,0,0.0,27.5,15.4,21.45,59.7,1.9
2024-12-29,passo fundo,30,28.0,43.72,1,0,1,0.0,28.1,15.5,21.8,71.2,3.7
2024-12-30,passo fundo,41,37.0,41.371428571428574,4,0,1,0.0,27.5,16.7,22.1,75.9,3.5
2024-12-31,passo fundo,44,43.0,37.97560975609756,10,1,0,0.0,31.3,17.8,24.55,74.7,3.4
2025-01-01,passo fundo,44,47.0,33.57142857142857,4,0,0,0.2,30.0,17.9,23.95,76.7,3.5
2025-01-02,passo fundo,44,43.0,36.82051282051282,4,0,1,14.0,28.8,17.3,23.05,81.5,2.5
2025-01-03,passo fundo,28,23.0,42.90909090909091,3,1,0,4.0,29.7,18.7,24.2,65.1,2.4
2025-01-04,passo fundo,29,35.0,39.851851851851855,3,1,0,0.0,25.9,14.9,20.4,50.2,2.0
2025-01-05,passo fundo,29,24.0,37.77272727272727,1,1,1,0.0,27.1,13.9,20.5,56.6,1.9
2025-01-06,passo fundo,40,42.0,41.611111111111114,2,0,0,0.0,26.9,13.9,20.4,65.5,2.5
2025-01-07,passo fundo,35,32.0,41.5,5,0,0,0.0,28.0,14.7,21.35,66.5,2.9
2025-01-08,passo fundo,44,43.0,47.175,4,0,0,0.0,28.7,17.5,23.1,72.7,3.5
2025-01-09,passo fundo,30,28.0,45.03703703703704,2,0,0,15.0,29.4,16.8,23.1,70.5,3.1
2025-01-10,passo fundo,42,38.0,40.05714285714286,8,1,0,0.0,27.3,18.5,22.9,77.4,3.3
2025-01-11,passo fundo,30,30.0,36.26923076923077,2,0,0,5.8,27.0,16.6,21.8,79.9,2.9
2025-01-12,passo fundo,26,30.0,42.791666666666664,4,0,3,0.4,26.6,15.0,20.8,72.3,3.5
2025-01-13,passo fundo,27,27.0,44.96153846153846,2,1,0,0.0,28.6,15.4,22.0,65.8,3.1
2025-01-14,passo fundo,31,30.0,41.73076923076923,2,2,0,0.0,29.6,16.3,22.950000000000003,72.2,2.9
2025-01-15,passo fundo,48,39.0,41.333333333333336,8,1,0,0.6,27.5,18.3,22.9,74.0,2.5
2025-01-16,passo fundo,37,30.0,41.06896551724138,4,0,0,0.0,29.8,18.5,24.15,69.5,2.6
2025-01-17,passo fundo,52,52.0,38.71111111111111,9,1,1,0.0,33.0,20.4,26.7,65.1,2.8
2025-01-18,passo fundo,32,27.0,35.61538461538461,3,1,0,0.0,32.5,20.0,26.25,69.0,2.3
2025-01-19,passo fundo,45,41.0,42.0,11,1,0,0.0,33.0,20.7,26.85,67.0,2.3
2025-01-20,passo fundo,50,41.0,35.89473684210526,4,1,0,2.0,28.3,19.8,24.05,78.4,2.3
2025-01-21,passo fundo,38,36.0,39.44117647058823,5,1,0,0.0,29.5,15.1,22.3,67.0,1.9
2025-01-22,passo fundo,38,41.0,44.40625,2,1,0,0.0,32.1,17.9,25.0,51.8,1.8
2025-01-23,passo fundo,60,56.0,42.370370370370374,6,1,0,0.0,34.5,18.3,26.4,57.0,2.2
2025-01-24,passo fundo,45,42.0,44.625,5,0,0,2.0,29.0,18.9,23.95,83.6,2.3
2025-01-25,passo fundo,48,51.0,39.116279069767444,10,0,0,5.2,27.2,18.8,23.0,83.4,1.7
2025-01-26,passo fundo,34,31.0,38.733333333333334,3,1,0,0.0,29.4,19.2,24.299999999999997,76.0,2.4
2025-01-27,passo fundo,28,27.0,39.45454545454545,2,0,0,0.2,32.0,19.2,25.6,72.5,3.9
2025-01-28,passo fundo,46,40.0,44.794871794871796,4,0,1,8.4,30.1,19.3,24.700000000000003,80.0,2.1
2025-01-29,passo fundo,41,38.0,47.916666666666664,6,0,0,0.2,29.8,18.2,24.0,77.5,1.6
2025-01-30,passo fundo,30,22.0,40.35,3,0,0,0.0,30.1,19.2,24.65,80.8,2.4
2025-01-31,passo fundo,47,42.0,45.28947368421053,8,1,0,9.8,28.3,17.0,22.65,77.7,2.0
2025-02-01,passo fundo,46,49.0,39.56818181818182,9,0,1,0.0,30.4,18.0,24.2,74.4,2.6
